TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
19990131,-13.035,0.0,166.535,117.254,0.0,177.686,0.0,1.379,0.0,102.89,1.0,0.0,0.0,1.798,0.0,-9999,0.0,-9999,0.0,234.71351043708333,1.0,-9999,0.0,-9999,0.0,369.799,0.0208333,-9999,-9999,-9999,-9999,7.18002,-9999,-9999,-9999,-9999,-9999,16.5405,-9999,-9999,-9999,-9999,-9999,0.480774,0.0,-9999,0.480774,0.480774,0.480774,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990201,-5.168,0.0,168.778,114.052,0.0,214.944,0.0,2.127,0.0,101.643,1.0,0.0,0.0,1.817,0.0,-9999,0.0,-9999,0.0,240.11978385645833,1.0,-9999,0.0,-9999,0.0,369.684,0.0,-9999,-9999,-9999,-9999,-2.176,-9999,-9999,-9999,-9999,-9999,-1.22078,-9999,-9999,-9999,-9999,-9999,0.443637,0.0,-9999,0.443637,0.443637,0.443637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990202,-4.057,0.0,171.065,79.395,0.0,254.481,0.0,1.506,0.0,101.654,1.0,2.038,0.0,2.521,0.395833,-9999,0.0,-9999,0.0,140.081291575625,1.0,-9999,0.0,-9999,0.0,370.083,0.458333,-9999,-9999,-9999,-9999,-7.81564,-9999,-9999,-9999,-9999,-9999,-30.7462,-9999,-9999,-9999,-9999,-9999,0.434696,0.4375,-9999,0.434696,0.434696,0.434696,0.4375,0.4375,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990203,3.19,0.0,173.398,27.068,0.0,294.032,0.0,1.283,0.0,100.231,1.0,9.123,0.0,2.853,0.6875,0.41495015454545453,0.6875,-9999,0.0,83.11623521964583,1.0,-9999,0.0,-9999,0.0,373.703,0.916667,-9999,-9999,-9999,-9999,13.604,-9999,-9999,-9999,-9999,-9999,-45.0224,-9999,-9999,-9999,-9999,-9999,0.289901,0.75,-9999,0.289901,0.289901,0.289901,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990204,0.495,0.0,175.773,81.181,0.0,267.017,0.0,1.933,0.0,100.56,1.0,0.414,0.0,1.424,0.895833,0.20037644604651164,0.8958333333333334,-9999,-9999,164.19676042604166,1.0,-9999,-9999,-9999,-9999,377.79,1.0,-9999,-9999,-9999,-9999,18.5441,-9999,-9999,-9999,-9999,-9999,6.79636,-9999,-9999,-9999,-9999,-9999,0.345571,1.0,-9999,0.345571,0.345571,0.345571,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990205,1.137,0.0,178.19,92.943,0.0,270.538,0.0,1.723,0.0,100.355,1.0,0.227,0.0,3.146,0.708333,0.6242683235294119,0.7083333333333334,-9999,0.0,132.90628385658331,1.0,-9999,0.0,-9999,0.0,377.145,1.0,-9999,-9999,-9999,-9999,24.8874,-9999,-9999,-9999,-9999,-9999,6.24438,-9999,-9999,-9999,-9999,-9999,0.46761,0.895833,-9999,0.46761,0.46761,0.46761,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990206,-5.751,0.0,180.65,83.592,0.0,242.864,0.0,1.465,0.0,100.149,1.0,1.077,0.0,1.897,0.854167,0.44029285829268294,0.8541666666666666,-9999,0.0,167.1385177850625,1.0,-9999,0.0,-9999,0.0,371.666,1.0,-9999,-9999,-9999,-9999,21.2146,-9999,-9999,-9999,-9999,-9999,36.4873,-9999,-9999,-9999,-9999,-9999,0.71787,0.9375,-9999,0.71787,0.71787,0.71787,0.9375,0.9375,0.9375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990207,-5.031,0.0,183.15,124.291,0.0,211.401,0.0,1.666,0.0,99.856,1.0,0.014,0.0,2.006,0.9375,0.3851008813333333,0.9375,-9999,0.0,255.70646373145829,1.0,-9999,0.0,-9999,0.0,372.456,1.0,-9999,-9999,-9999,-9999,13.0945,-9999,-9999,-9999,-9999,-9999,40.5604,-9999,-9999,-9999,-9999,-9999,0.396247,0.916667,-9999,0.396247,0.396247,0.396247,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990208,-7.201,0.0,185.689,131.995,0.0,191.165,0.0,1.616,0.0,100.392,1.0,0.0,0.0,2.014,0.958333,0.34591979913043475,0.9583333333333334,-9999,0.0,266.68115032291666,1.0,-9999,0.0,-9999,0.0,369.887,1.0,-9999,-9999,-9999,-9999,6.67374,-9999,-9999,-9999,-9999,-9999,51.8248,-9999,-9999,-9999,-9999,-9999,0.387188,0.916667,-9999,0.387188,0.387188,0.387188,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990209,-5.098,0.0,188.267,89.196,0.0,242.176,0.0,1.575,0.0,100.288,1.0,0.213,0.0,2.163,0.875,0.3764193490476191,0.875,-9999,0.0,148.74674644604167,1.0,-9999,0.0,-9999,0.0,374.071,1.0,-9999,-9999,-9999,-9999,3.92475,-9999,-9999,-9999,-9999,-9999,18.7688,-9999,-9999,-9999,-9999,-9999,0.462337,0.854167,-9999,0.462337,0.462337,0.462337,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990210,-0.553,0.0,190.883,107.095,0.0,250.472,0.0,2.082,0.0,99.946,1.0,0.041,0.0,3.255,0.708333,0.5319867235294117,0.7083333333333334,-9999,0.0,127.46962428333335,1.0,-9999,0.0,-9999,0.0,376.257,1.0,-9999,-9999,-9999,-9999,6.99383,-9999,-9999,-9999,-9999,-9999,-1.32738,-9999,-9999,-9999,-9999,-9999,0.421438,0.791667,-9999,0.421438,0.421438,0.421438,0.791667,0.791667,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990211,-4.888,0.0,193.535,122.138,0.0,232.357,0.0,2.002,0.0,101.356,1.0,0.007,0.0,1.754,0.666667,0.48107326875,0.6666666666666666,-9999,-9999,194.45993765452081,1.0,-9999,-9999,-9999,-9999,369.344,1.0,-9999,-9999,-9999,-9999,8.35744,-9999,-9999,-9999,-9999,-9999,33.8951,-9999,-9999,-9999,-9999,-9999,0.618631,0.6875,-9999,0.618631,0.618631,0.618631,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990212,3.217,0.0,196.222,74.269,0.0,320.164,0.0,1.575,0.0,100.292,1.0,0.782,0.0,2.62,0.729167,0.48869060285714294,0.7291666666666666,-9999,0.0,64.5613684260625,1.0,-9999,0.0,-9999,0.0,371.968,1.0,-9999,-9999,-9999,-9999,-1.37216,-9999,-9999,-9999,-9999,-9999,9.53681,-9999,-9999,-9999,-9999,-9999,0.560985,0.916667,-9999,0.560985,0.560985,0.560985,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990213,2.303,0.0,198.945,106.829,0.0,273.69,0.0,2.385,0.0,99.964,1.0,4.465,0.0,2.261,0.9375,0.44373222066666673,0.9375,-9999,0.0,173.63276522252082,1.0,-9999,0.0,-9999,0.0,372.659,1.0,-9999,-9999,-9999,-9999,41.4993,-9999,-9999,-9999,-9999,-9999,-2.95388,-9999,-9999,-9999,-9999,-9999,0.573912,1.0,-9999,0.573912,0.573912,0.573912,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990214,-5.464,0.0,201.7,139.216,0.0,206.51,0.0,1.803,0.0,101.127,1.0,0.0,0.0,2.894,0.895833,0.6054385837209302,0.8958333333333334,-9999,0.0,277.76841918458337,1.0,-9999,0.0,-9999,0.0,371.224,1.0,-9999,-9999,-9999,-9999,27.5723,-9999,-9999,-9999,-9999,-9999,73.0632,-9999,-9999,-9999,-9999,-9999,0.798435,0.9375,-9999,0.798435,0.798435,0.798435,0.9375,0.9375,0.9375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990215,-6.874,0.0,204.489,144.844,0.0,200.984,0.0,1.643,0.0,101.18,1.0,0.0,0.0,1.833,0.9375,0.3057603915555556,0.9375,-9999,0.0,293.78357085458333,1.0,-9999,0.0,-9999,0.0,370.455,1.0,-9999,-9999,-9999,-9999,7.6818,-9999,-9999,-9999,-9999,-9999,64.2298,-9999,-9999,-9999,-9999,-9999,0.499772,0.895833,-9999,0.499772,0.499772,0.499772,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990216,-4.103,0.0,207.308,140.578,0.0,225.931,0.0,1.874,0.0,101.237,1.0,0.0,0.0,1.625,0.875,0.2606436730952381,0.875,-9999,0.0,289.02281899,1.0,-9999,0.0,-9999,0.0,374.286,1.0,-9999,-9999,-9999,-9999,4.54757,-9999,-9999,-9999,-9999,-9999,53.0746,-9999,-9999,-9999,-9999,-9999,0.390657,0.791667,-9999,0.390657,0.390657,0.390657,0.791667,0.791667,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990217,-2.786,0.0,210.158,103.193,0.0,256.372,0.0,1.867,0.0,101.242,1.0,0.191,0.0,2.416,0.708333,0.5282952588235293,0.7083333333333334,-9999,0.0,160.22772107041666,1.0,-9999,0.0,-9999,0.0,372.787,1.0,-9999,-9999,-9999,-9999,14.8354,-9999,-9999,-9999,-9999,-9999,21.2496,-9999,-9999,-9999,-9999,-9999,0.560073,0.791667,-9999,0.560073,0.560073,0.560073,0.791667,0.791667,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990218,-1.568,0.0,213.036,21.048,0.0,295.694,0.0,0.91,0.0,100.464,1.0,10.953,0.0,2.256,0.208333,-9999,-9999,-9999,-9999,32.1599248206875,1.0,-9999,-9999,-9999,-9999,372.98,0.583333,-9999,-9999,-9999,-9999,21.1625,-9999,-9999,-9999,-9999,-9999,16.2993,-9999,-9999,-9999,-9999,-9999,0.663925,0.291667,-9999,0.663925,0.663925,0.663925,0.291667,0.291667,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990219,-2.545,0.0,215.943,130.287,0.0,244.258,0.0,1.206,0.0,100.454,1.0,0.003,0.0,1.967,0.416667,-9999,0.0,-9999,0.0,165.85277408520832,1.0,-9999,0.0,-9999,0.0,374.752,0.770833,-9999,-9999,-9999,-9999,38.63,-9999,-9999,-9999,-9999,-9999,-4.55937,-9999,-9999,-9999,-9999,-9999,0.733296,0.5625,-9999,0.733296,0.733296,0.733296,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990220,-3.769,0.0,218.876,80.532,0.0,255.199,0.0,1.216,0.0,100.347,1.0,0.259,0.0,3.262,0.895833,0.6711633023255814,0.8958333333333334,-9999,0.0,131.65443600958335,1.0,-9999,0.0,-9999,0.0,373.568,1.0,-9999,-9999,-9999,-9999,57.0815,-9999,-9999,-9999,-9999,-9999,-15.3038,-9999,-9999,-9999,-9999,-9999,0.885996,0.958333,-9999,0.885996,0.885996,0.885996,0.958333,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990221,-6.994,0.0,221.835,158.509,0.0,200.459,0.0,1.42,0.0,100.378,1.0,0.003,0.0,3.107,0.979167,0.6403558170212765,0.9791666666666666,-9999,0.0,309.761060076875,1.0,-9999,0.0,-9999,0.0,370.607,1.0,-9999,-9999,-9999,-9999,32.5071,-9999,-9999,-9999,-9999,-9999,53.0196,-9999,-9999,-9999,-9999,-9999,0.739276,0.895833,-9999,0.739276,0.739276,0.739276,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990222,-15.979,0.0,224.818,167.976,0.0,157.749,0.0,0.943,0.0,101.356,1.0,0.0,0.0,3.351,0.958333,0.6846254695652174,0.9583333333333334,-9999,0.0,335.8668645154167,1.0,-9999,0.0,-9999,0.0,368.455,1.0,-9999,-9999,-9999,-9999,17.1515,-9999,-9999,-9999,-9999,-9999,78.401,-9999,-9999,-9999,-9999,-9999,0.677281,0.5625,-9999,0.677281,0.677281,0.677281,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990223,-12.87,0.0,227.826,169.014,0.0,167.036,0.0,1.266,0.0,101.83,1.0,0.0,0.0,2.825,0.9375,0.5620288222222222,0.9375,-9999,0.0,334.93826419500004,1.0,-9999,0.0,-9999,0.0,368.57,1.0,-9999,-9999,-9999,-9999,13.6105,-9999,-9999,-9999,-9999,-9999,71.5711,-9999,-9999,-9999,-9999,-9999,0.633932,0.645833,-9999,0.633932,0.633932,0.633932,0.645833,0.645833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990224,-9.451,0.0,230.854,165.207,0.0,193.333,0.0,1.672,0.0,102.389,1.0,0.0,0.0,1.433,0.875,0.20636570190476192,0.875,-9999,0.0,330.8214143454167,1.0,-9999,0.0,-9999,0.0,369.372,1.0,-9999,-9999,-9999,-9999,11.2671,-9999,-9999,-9999,-9999,-9999,75.678,-9999,-9999,-9999,-9999,-9999,0.608794,0.479167,-9999,0.608794,0.608794,0.608794,0.479167,0.479167,0.479167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990225,-5.848,0.0,233.905,102.211,0.0,248.825,0.0,1.659,0.0,101.49,1.0,3.561,0.0,3.545,0.729167,0.623028477142857,0.7291666666666666,-9999,-9999,148.28556145229166,1.0,-9999,-9999,-9999,-9999,371.654,1.0,-9999,-9999,-9999,-9999,24.6209,-9999,-9999,-9999,-9999,-9999,3.20694,-9999,-9999,-9999,-9999,-9999,0.675805,0.604167,-9999,0.675805,0.675805,0.675805,0.604167,0.604167,0.604167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990226,-1.1,0.0,236.975,56.34,0.0,285.572,0.0,1.862,0.0,99.608,1.0,5.251,0.0,4.402,0.291667,-9999,0.0,-9999,0.0,128.74204146166667,1.0,-9999,0.0,-9999,0.0,370.061,1.0,-9999,-9999,-9999,-9999,43.044,-9999,-9999,-9999,-9999,-9999,-25.7476,-9999,-9999,-9999,-9999,-9999,0.60749,0.395833,-9999,0.60749,0.60749,0.60749,0.395833,0.395833,0.395833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990227,0.281,0.0,240.063,169.434,0.0,221.927,0.0,2.961,0.0,99.855,1.0,0.0,0.0,3.362,0.729167,0.5612934214285713,0.7291666666666666,-9999,0.0,286.9421957472917,1.0,-9999,0.0,-9999,0.0,369.365,1.0,-9999,-9999,-9999,-9999,24.0164,-9999,-9999,-9999,-9999,-9999,12.0789,-9999,-9999,-9999,-9999,-9999,0.505937,0.770833,-9999,0.505937,0.505937,0.505937,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990228,-2.213,0.0,243.17,169.501,0.0,241.96,0.0,2.037,0.0,100.113,1.0,0.707,0.0,2.173,0.666667,0.445776825625,0.6666666666666666,-9999,0.0,326.70075088437505,1.0,-9999,0.0,-9999,0.0,371.047,1.0,-9999,-9999,-9999,-9999,5.96676,-9999,-9999,-9999,-9999,-9999,58.4352,-9999,-9999,-9999,-9999,-9999,0.662691,0.770833,-9999,0.662691,0.662691,0.662691,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990301,5.416,0.0,246.292,23.782,0.0,325.196,0.0,1.333,0.0,98.517,1.0,11.887,0.0,3.567,0.875,0.693746819047619,0.875,-9999,0.0,41.400223967833334,1.0,-9999,0.0,-9999,0.0,372.03,1.0,-9999,-9999,-9999,-9999,-1.99178,-9999,-9999,-9999,-9999,-9999,-34.853,-9999,-9999,-9999,-9999,-9999,0.793548,0.958333,-9999,0.793548,0.793548,0.793548,0.958333,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990302,2.643,0.0,249.43,102.061,0.0,282.647,0.0,1.918,0.0,99.133,1.0,0.457,0.0,2.809,0.9375,0.5348468577777779,0.9375,-9999,0.0,138.69712760266668,1.0,-9999,0.0,-9999,0.0,378.632,1.0,-9999,-9999,-9999,-9999,48.8475,-9999,-9999,-9999,-9999,-9999,-11.541,-9999,-9999,-9999,-9999,-9999,0.357679,1.0,-9999,0.357679,0.357679,0.357679,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990303,0.627,0.0,252.582,154.886,0.0,251.896,0.0,2.424,0.0,100.572,1.0,0.001,0.0,2.204,0.979167,0.42400001276595745,0.9791666666666666,-9999,0.0,282.28430714,1.0,-9999,0.0,-9999,0.0,372.195,1.0,-9999,-9999,-9999,-9999,17.9381,-9999,-9999,-9999,-9999,-9999,53.0067,-9999,-9999,-9999,-9999,-9999,0.536532,1.0,-9999,0.536532,0.536532,0.536532,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990304,5.754,0.0,255.747,58.151,0.0,310.244,0.0,1.924,0.0,99.176,1.0,5.431,0.0,3.851,0.625,0.6043056533333332,0.625,-9999,-9999,78.78115102714584,1.0,-9999,-9999,-9999,-9999,372.605,1.0,-9999,-9999,-9999,-9999,17.2223,-9999,-9999,-9999,-9999,-9999,32.4824,-9999,-9999,-9999,-9999,-9999,0.646517,0.6875,-9999,0.646517,0.646517,0.646517,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990305,-3.52,0.0,258.924,184.845,0.0,214.967,0.0,2.381,0.0,100.819,1.0,0.014,0.0,3.644,0.583333,0.7841412249999999,0.5833333333333334,-9999,0.0,380.08385372062503,1.0,-9999,0.0,-9999,0.0,370.052,1.0,-9999,-9999,-9999,-9999,52.5235,-9999,-9999,-9999,-9999,-9999,78.6009,-9999,-9999,-9999,-9999,-9999,0.617186,0.791667,-9999,0.617186,0.617186,0.617186,0.791667,0.791667,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990306,-7.363,0.0,262.111,135.977,0.0,234.658,0.0,1.736,0.0,101.862,1.0,2.804,0.0,1.334,0.645833,0.263542155483871,0.6458333333333334,-9999,0.0,227.51814134562497,1.0,-9999,0.0,-9999,0.0,370.542,1.0,-9999,-9999,-9999,-9999,9.63642,-9999,-9999,-9999,-9999,-9999,58.1531,-9999,-9999,-9999,-9999,-9999,0.678599,0.708333,-9999,0.678599,0.678599,0.678599,0.708333,0.708333,0.708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990307,-9.746,0.0,265.308,48.321,0.0,263.086,0.0,0.886,0.0,100.914,1.0,12.39,0.0,5.09,0.0,-9999,0.0,-9999,0.0,66.36287478525,1.0,-9999,0.0,-9999,0.0,370.965,1.0,-9999,-9999,-9999,-9999,13.84,-9999,-9999,-9999,-9999,-9999,43.8973,-9999,-9999,-9999,-9999,-9999,0.611433,0.0,-9999,0.611433,0.611433,0.611433,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990308,-9.122,0.0,268.513,189.868,0.0,210.601,0.0,1.588,0.0,101.255,1.0,0.206,0.0,4.528,0.229167,-9999,0.0,-9999,0.0,352.1378409054167,1.0,-9999,0.0,-9999,0.0,369.954,1.0,-9999,-9999,-9999,-9999,26.8491,-9999,-9999,-9999,-9999,-9999,43.0699,-9999,-9999,-9999,-9999,-9999,0.663266,0.3125,-9999,0.663266,0.663266,0.663266,0.3125,0.3125,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990309,-6.935,0.0,271.726,196.915,0.0,204.544,0.0,1.626,0.0,100.72,1.0,0.0,0.0,3.424,0.5625,0.7588588518518519,0.5625,-9999,0.0,343.08853591020835,1.0,-9999,0.0,-9999,0.0,370.004,1.0,-9999,-9999,-9999,-9999,20.7302,-9999,-9999,-9999,-9999,-9999,58.2412,-9999,-9999,-9999,-9999,-9999,0.71477,0.645833,-9999,0.71477,0.71477,0.71477,0.645833,0.645833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990310,-3.526,0.0,274.945,136.683,0.0,259.855,0.0,1.529,0.0,99.899,1.0,5.904,0.0,2.892,0.916667,0.5750484013636364,0.9166666666666666,-9999,0.0,298.688710903125,1.0,-9999,0.0,-9999,0.0,370.899,1.0,-9999,-9999,-9999,-9999,19.0528,-9999,-9999,-9999,-9999,-9999,69.2666,-9999,-9999,-9999,-9999,-9999,0.860221,0.6875,-9999,0.860221,0.860221,0.860221,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990311,2.38,0.0,278.168,23.917,0.0,322.256,0.0,1.191,0.0,99.311,1.0,8.113,0.0,3.404,0.583333,0.7621125107142858,0.5833333333333334,-9999,-9999,94.87140848320833,1.0,-9999,-9999,-9999,-9999,370.765,0.916667,-9999,-9999,-9999,-9999,11.4768,-9999,-9999,-9999,-9999,-9999,0.175538,-9999,-9999,-9999,-9999,-9999,0.937007,0.8125,-9999,0.937007,0.937007,0.937007,0.8125,0.8125,0.8125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990312,2.183,0.0,281.396,60.918,0.0,315.117,0.0,1.606,0.0,99.717,1.0,5.22,0.0,4.076,0.875,0.8315783357142857,0.875,-9999,0.0,135.72191016083335,1.0,-9999,0.0,-9999,0.0,369.451,1.0,-9999,-9999,-9999,-9999,50.0948,-9999,-9999,-9999,-9999,-9999,-32.328,-9999,-9999,-9999,-9999,-9999,0.421547,1.0,-9999,0.421547,0.421547,0.421547,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990313,0.898,0.0,284.626,94.751,0.0,291.357,0.0,1.81,0.0,100.667,1.0,0.343,0.0,3.259,0.9375,0.66101704,0.9375,-9999,0.0,181.1115670741667,1.0,-9999,0.0,-9999,0.0,369.972,1.0,-9999,-9999,-9999,-9999,48.4853,-9999,-9999,-9999,-9999,-9999,-11.6381,-9999,-9999,-9999,-9999,-9999,0.0296397,0.958333,-9999,0.0296397,0.0296397,0.0296397,0.958333,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19990314,-0.867,0.0,287.859,167.163,0.0,255.593,0.0,1.838,0.0,101.07,1.0,0.02,0.0,1.477,0.854167,0.33862378292682926,0.8541666666666666,-9999,0.0,244.81801121895833,1.0,-9999,0.0,-9999,0.0,370.919,1.0,-9999,-9999,-9999,-9999,21.3017,-9999,-9999,-9999,-9999,-9999,61.6138,-9999,-9999,-9999,-9999,-9999,0.0940452,0.916667,-9999,0.0940452,0.0940452,0.0940452,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
